order_id,purchase_event_id,session_id,user_id,order_timestamp,order_date,region,device_type,traffic_source,primary_product_id,primary_product_name,primary_category,primary_subcategory,basket_items_count,total_units,subtotal,discount_rate,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_status,estimated_cost,estimated_profit
ORD0000111,EVT0002589,S000599,U00363,03-01-2026 09:31,03-01-2026,Kolkata,desktop,direct,P020,Puma Yoga Mat,Sports,Equipment,3,3,14914,0.06,894.84,41.76,2523.45,16584.37,Debit Card,completed,11364.79,5219.58
ORD0000112,EVT0002601,S000596,U00018,03-01-2026 10:34,03-01-2026,Hyderabad,desktop,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,1,1,1859,0.03,55.77,131.23,324.58,2259.04,UPI,completed,1313.54,945.5
ORD0000113,EVT0002613,S000597,U00785,03-01-2026 11:16,03-01-2026,Bengaluru,mobile,direct,P011,UrbanCo Wooden Sofa Small,Home,Furniture,3,3,77115,0.1,7711.5,0,12492.63,81896.13,UPI,completed,46195.15,35700.98
ORD0000114,EVT0002630,S000644,U00643,03-01-2026 12:15,03-01-2026,Bengaluru,mobile,organic_search,P121,UrbanCo Plastic Sofa Large,Home,Furniture,1,1,21106,0.07,1477.42,0,3533.14,23161.72,Wallet,completed,12286.56,10875.16
ORD0000115,EVT0002666,S000639,U00333,03-01-2026 15:17,03-01-2026,Kolkata,desktop,paid_ads,P189,H&M Red Polyester Shirt,Clothing,Shirts,2,2,3657,0.15,548.55,108.25,559.52,3776.22,Credit Card,completed,2137.71,1638.51
ORD0000116,EVT0002694,S000601,U00475,03-01-2026 16:33,03-01-2026,Ahmedabad,mobile,email,P055,Sony Wireless Earbuds,Electronics,Headphones,1,1,3070,0.05,153.5,76.89,524.97,3518.36,Credit Card,completed,1852.7,1665.66
ORD0000117,EVT0002746,S000612,U00703,03-01-2026 18:09,03-01-2026,Pune,mobile,organic_search,P046,Nike Running Shoes Size 8,Sports,Shoes,2,2,9699,0.05,484.95,115.82,1658.53,10988.4,UPI,completed,6153.02,4835.38
ORD0000118,EVT0002761,S000611,U00824,03-01-2026 19:16,03-01-2026,Delhi,desktop,organic_search,P035,Zara Red Denim Shirt,Clothing,Shirts,2,2,7301,0,0,97.75,1314.18,8712.93,Credit Card,completed,5349.76,3363.17
ORD0000119,EVT0002768,S000655,U00859,03-01-2026 19:39,03-01-2026,Chennai,mobile,organic_search,P117,Nike Running Shoes Size 10,Sports,Shoes,1,1,5153,0.03,154.59,137.03,899.71,6035.15,Debit Card,completed,2835.27,3199.88
ORD0000120,EVT0002803,S000632,U00098,03-01-2026 21:43,03-01-2026,Pune,mobile,organic_search,P064,Zara White Denim Shirt,Clothing,Shirts,2,2,2880,0,0,57.56,518.4,3455.96,Debit Card,completed,1785.03,1670.93
ORD0000121,EVT0002806,S000629,U00018,03-01-2026 21:44,03-01-2026,Pune,desktop,direct,P056,Lakme Shampoo,Beauty,Haircare,2,2,2811,0.05,140.55,120.18,480.68,3271.31,Credit Card,completed,2057.82,1213.49
ORD0000122,EVT0002822,S000633,U00042,03-01-2026 22:05,03-01-2026,Mumbai,mobile,paid_ads,P050,H&M Green Cotton Jeans,Clothing,Jeans,1,1,2713,0.1,271.3,71.16,439.51,2952.37,Debit Card,completed,1754.22,1198.15
ORD0000123,EVT0002832,S000713,U00630,04-01-2026 08:14,04-01-2026,Mumbai,mobile,direct,P176,Apple Mac Air 16GB RAM 256GB SSD,Electronics,Laptop,1,1,71910,0.07,5033.7,0,12037.73,78914.03,Credit Card,completed,48244.33,30669.7
ORD0000124,EVT0002867,S000703,U00889,04-01-2026 10:26,04-01-2026,Mumbai,desktop,paid_ads,P086,Boat Power Bank,Electronics,Accessories,2,2,59667,0.12,7160.04,0,9451.25,61958.21,COD,completed,44719.5,17238.71
ORD0000125,EVT0002894,S000664,U00888,04-01-2026 13:00,04-01-2026,Bengaluru,desktop,organic_search,P081,Adidas Dumbbells,Sports,Equipment,2,2,10922,0.05,546.1,94.37,1867.66,12337.93,Credit Card,completed,6857.17,5480.76
ORD0000126,EVT0002906,S000661,U00364,04-01-2026 13:12,04-01-2026,Delhi,tablet,social,P059,H&M Black Denim T-Shirt,Clothing,T-Shirts,1,1,1070,0.1,107,68.26,173.34,1204.6,UPI,completed,615.67,588.93
ORD0000127,EVT0002917,S000672,U00775,04-01-2026 13:23,04-01-2026,Hyderabad,desktop,paid_ads,P137,H&M Red Denim T-Shirt,Clothing,T-Shirts,2,3,4466,0.15,669.9,97.42,683.3,4576.82,Debit Card,completed,3052.78,1524.04
ORD0000128,EVT0002940,S000668,U00094,04-01-2026 15:08,04-01-2026,Chennai,mobile,organic_search,P197,Puma Sneakers Size 8,Sports,Shoes,3,3,18266,0.06,1095.96,78.22,3090.61,20338.87,Net Banking,completed,10898.49,9440.38
ORD0000129,EVT0002970,S000715,U00871,04-01-2026 15:55,04-01-2026,Pune,desktop,direct,P036,Nivea Hair Oil,Beauty,Haircare,2,3,1801,0,0,119.8,324.18,2244.98,UPI,completed,1277.14,967.84
ORD0000130,EVT0003016,S000686,U00077,04-01-2026 17:48,04-01-2026,Hyderabad,mobile,paid_ads,P008,Sony Bluetooth Headphones,Electronics,Headphones,1,1,2561,0.05,128.05,104.34,437.93,2975.22,Debit Card,completed,1712.29,1262.93
ORD0000131,EVT0003045,S000714,U00819,04-01-2026 18:44,04-01-2026,Ahmedabad,desktop,organic_search,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,1,1,370,0.03,11.1,59.26,64.6,482.76,UPI,completed,257,225.76
ORD0000132,EVT0003070,S000685,U00279,04-01-2026 19:39,04-01-2026,Ahmedabad,mobile,organic_search,P142,UrbanCo Plastic Sofa Medium,Home,Furniture,1,1,10982,0.03,329.46,93.05,1917.46,12663.05,UPI,completed,7514.09,5148.96
ORD0000133,EVT0003100,S000698,U00609,04-01-2026 22:01,04-01-2026,Chennai,desktop,paid_ads,P119,Lakme Moisturizer,Beauty,Skincare,1,1,1751,0.1,175.1,60.41,283.66,1919.97,UPI,completed,1221.69,698.28
ORD0000134,EVT0003115,S000737,U00253,05-01-2026 09:13,05-01-2026,Bengaluru,mobile,social,P003,Nivea Shampoo,Beauty,Haircare,2,2,1153,0,0,64.17,207.54,1424.71,Net Banking,completed,883.19,541.52
ORD0000135,EVT0003206,S000739,U00111,05-01-2026 19:27,05-01-2026,Delhi,desktop,organic_search,P010,Samsung Phone Case,Electronics,Accessories,3,3,75558,0.05,3777.9,0,12920.42,84700.52,Debit Card,completed,40654.64,44045.88
ORD0000136,EVT0003231,S000718,U00273,05-01-2026 21:00,05-01-2026,Mumbai,mobile,social,P005,Nivea Face Wash,Beauty,Skincare,2,2,2082,0,0,126.57,374.76,2583.33,UPI,completed,1432.32,1151.01
ORD0000137,EVT0003242,S000724,U00029,05-01-2026 21:24,05-01-2026,Mumbai,tablet,direct,P086,Boat Power Bank,Electronics,Accessories,3,3,129975,0.08,10398,0,21523.86,141100.86,Debit Card,completed,75971.05,65129.81
ORD0000138,EVT0003264,S000756,U00771,05-01-2026 22:12,05-01-2026,Hyderabad,desktop,organic_search,P015,Nike Dumbbells,Sports,Equipment,1,1,4660,0.05,233,58.92,796.86,5282.78,Net Banking,completed,2418.35,2864.43
ORD0000139,EVT0003293,S000801,U00311,06-01-2026 08:26,06-01-2026,Pune,mobile,direct,P012,Nivea Foundation,Beauty,Makeup,2,2,2562,0,0,72.99,461.16,3096.15,Credit Card,completed,1669.46,1426.69
ORD0000140,EVT0003299,S000788,U00572,06-01-2026 08:57,06-01-2026,Chennai,tablet,organic_search,P155,Adidas Sports T-Shirt,Sports,Activewear,1,1,1397,0.03,41.91,94.05,243.92,1693.06,Debit Card,completed,763.25,929.81
ORD0000141,EVT0003305,S000780,U00698,06-01-2026 10:19,06-01-2026,Delhi,desktop,organic_search,P166,H&M Black Cotton Jacket,Clothing,Jackets,1,1,4254,0,0,77.81,765.72,5097.53,UPI,completed,2726.6,2370.93
ORD0000142,EVT0003324,S000768,U00711,06-01-2026 11:52,06-01-2026,Delhi,mobile,organic_search,P058,Puma Running Shoes Size 8,Sports,Shoes,3,3,14150,0.06,849,70.51,2394.18,15765.69,Debit Card,completed,9346.46,6419.23
ORD0000143,EVT0003370,S000799,U00743,06-01-2026 16:23,06-01-2026,Delhi,desktop,organic_search,P007,Lakme Hair Oil,Beauty,Haircare,3,4,7426,0.03,222.78,75.34,1296.58,8575.14,Net Banking,completed,4963.42,3611.72
ORD0000144,EVT0003374,S000790,U00006,06-01-2026 16:24,06-01-2026,Pune,mobile,social,P119,Lakme Moisturizer,Beauty,Skincare,1,1,1751,0,0,128.26,315.18,2194.44,Credit Card,completed,1221.69,972.75
ORD0000145,EVT0003375,S000786,U00663,06-01-2026 16:26,06-01-2026,Kolkata,mobile,social,P197,Puma Sneakers Size 8,Sports,Shoes,3,3,14112,0.08,1128.96,66.55,2336.95,15386.54,Debit Card,completed,8140.98,7245.56
ORD0000146,EVT0003418,S000793,U00799,06-01-2026 18:51,06-01-2026,Ahmedabad,desktop,direct,P025,Lakme Foundation,Beauty,Makeup,3,4,4281,0.03,128.43,74.58,747.46,4974.61,Debit Card,completed,2689.33,2285.28
ORD0000147,EVT0003449,S000765,U00281,06-01-2026 20:27,06-01-2026,Kolkata,mobile,direct,P052,Apple Air 8GB RAM 1TB SSD,Electronics,Laptop,1,1,40493,0.02,809.86,0,7142.97,46826.11,UPI,completed,27724.05,19102.06
ORD0000148,EVT0003455,S000795,U00247,06-01-2026 20:41,06-01-2026,Kolkata,mobile,direct,P003,Nivea Shampoo,Beauty,Haircare,3,3,2624,0.08,209.92,71.86,434.53,2920.47,Credit Card,completed,1736.91,1183.56
ORD0000149,EVT0003487,S000774,U00793,06-01-2026 21:42,06-01-2026,Kolkata,mobile,paid_ads,P025,Lakme Foundation,Beauty,Makeup,3,3,2414,0.13,313.82,46.26,378.03,2524.47,Credit Card,completed,1655.85,868.62
ORD0000150,EVT0003510,S000842,U00233,07-01-2026 08:14,07-01-2026,Mumbai,desktop,organic_search,P025,Lakme Foundation,Beauty,Makeup,2,2,663,0.03,19.89,83.8,115.76,842.67,Credit Card,completed,434.16,408.51
ORD0000151,EVT0003522,S000845,U00231,07-01-2026 08:34,07-01-2026,Pune,mobile,organic_search,P017,Lakme Face Wash,Beauty,Skincare,3,3,5670,0.08,453.6,76.81,938.95,6232.16,Net Banking,completed,3832.96,2399.2
ORD0000152,EVT0003615,S000838,U00146,07-01-2026 20:48,07-01-2026,Mumbai,desktop,direct,P009,Nivea Lipstick,Beauty,Makeup,2,3,3240,0.03,97.2,81.33,565.7,3789.83,COD,completed,2015.25,1774.58
ORD0000153,EVT0003634,S000841,U00026,07-01-2026 21:18,07-01-2026,Pune,mobile,direct,P001,Samsung Charger,Electronics,Accessories,2,2,1735,0.05,86.75,95.2,296.69,2040.14,UPI,completed,948.68,1091.46
ORD0000154,EVT0003650,S000815,U00882,07-01-2026 22:20,07-01-2026,Ahmedabad,desktop,paid_ads,P005,Nivea Face Wash,Beauty,Skincare,2,2,2082,0.15,312.3,93.2,318.55,2181.45,UPI,completed,1432.32,749.13
ORD0000155,EVT0003659,S000819,U00769,07-01-2026 22:44,07-01-2026,Pune,desktop,direct,P189,H&M Red Polyester Shirt,Clothing,Shirts,2,2,5242,0.03,157.26,137.08,915.25,6137.07,Credit Card,completed,3585.18,2551.89
ORD0000156,EVT0003690,S000853,U00462,08-01-2026 11:15,08-01-2026,Pune,desktop,organic_search,P143,OnePlus G1 256GB Red,Electronics,Smartphone,1,1,15113,0.05,755.65,109.89,2584.32,17051.56,UPI,completed,11133.69,5917.87
ORD0000157,EVT0003695,S000882,U00261,08-01-2026 11:48,08-01-2026,Delhi,mobile,organic_search,P029,Adidas Running Shoes Size 8,Sports,Shoes,1,1,2068,0.05,103.4,50.37,353.63,2368.6,UPI,completed,1084.38,1284.22
ORD0000158,EVT0003701,S000876,U00819,08-01-2026 11:59,08-01-2026,Ahmedabad,desktop,referral,P079,Boat Charger,Electronics,Accessories,1,1,379,0,0,95.14,68.22,542.36,UPI,completed,242.64,299.72
ORD0000159,EVT0003746,S000881,U00231,08-01-2026 15:06,08-01-2026,Pune,mobile,direct,P148,Adidas Sneakers Size 7,Sports,Shoes,3,3,13122,0.08,1049.76,67.22,2173,14312.46,UPI,completed,8484.81,5827.65
ORD0000160,EVT0003772,S000887,U00718,08-01-2026 18:26,08-01-2026,Mumbai,desktop,organic_search,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,2,2,29676,0.02,593.52,0,5234.85,34317.33,Credit Card,completed,22589.1,11728.23
ORD0000161,EVT0003776,S000857,U00525,08-01-2026 18:32,08-01-2026,Chennai,mobile,paid_ads,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,1,1,349,0.05,17.45,141.19,59.68,532.42,Credit Card,completed,272.32,260.1
ORD0000162,EVT0003783,S000866,U00039,08-01-2026 19:22,08-01-2026,Delhi,desktop,organic_search,P097,Zara Blue Polyester Jacket,Clothing,Jackets,3,3,8890,0.06,533.4,76.37,1504.19,9937.16,Credit Card,completed,5203.78,4733.38
ORD0000163,EVT0003860,S000892,U00794,08-01-2026 22:56,08-01-2026,Pune,desktop,paid_ads,P006,UrbanCo Lamp,Home,Decor,3,3,26365,0.15,3954.75,0,4033.84,26444.09,Net Banking,completed,15026.9,11417.19
ORD0000164,EVT0003891,S000900,U00007,09-01-2026 10:44,09-01-2026,Kolkata,tablet,organic_search,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,2,2,2451,0.03,73.53,102.86,427.94,2908.27,UPI,completed,1434.12,1474.15
ORD0000165,EVT0003904,S000919,U00297,09-01-2026 12:11,09-01-2026,Hyderabad,mobile,organic_search,P043,JBL Bluetooth Headphones,Electronics,Headphones,2,2,76928,0.05,3846.4,0,13154.69,86236.29,Wallet,completed,60946.69,25289.6
ORD0000166,EVT0003914,S000909,U00426,09-01-2026 12:50,09-01-2026,Hyderabad,desktop,email,P183,Nike Sneakers Size 9,Sports,Shoes,3,3,18436,0.15,2765.4,54.32,2820.71,18545.63,Net Banking,completed,14224.76,4320.87
ORD0000167,EVT0003933,S000895,U00064,09-01-2026 14:08,09-01-2026,Bengaluru,tablet,organic_search,P005,Nivea Face Wash,Beauty,Skincare,2,2,3367,0.05,168.35,140.34,575.76,3914.75,Credit Card,completed,2170.66,1744.09
ORD0000168,EVT0003942,S000932,U00126,09-01-2026 14:53,09-01-2026,Pune,mobile,social,P005,Nivea Face Wash,Beauty,Skincare,3,4,6319,0.13,821.47,77.61,989.56,6564.7,UPI,completed,4168.84,2395.86
ORD0000169,EVT0003949,S000934,U00343,09-01-2026 15:20,09-01-2026,Kolkata,desktop,direct,P048,Nivea Moisturizer,Beauty,Skincare,1,1,1859,0.03,55.77,58.97,324.58,2186.78,Wallet,completed,1313.54,873.24
ORD0000170,EVT0003964,S000937,U00128,09-01-2026 16:33,09-01-2026,Hyderabad,mobile,direct,P002,Nike Yoga Mat,Sports,Equipment,1,1,4345,0,0,90,782.1,5217.1,Debit Card,completed,2389.9,2827.2
ORD0000171,EVT0003976,S000925,U00898,09-01-2026 17:17,09-01-2026,Ahmedabad,mobile,direct,P036,Nivea Hair Oil,Beauty,Haircare,1,1,877,0.03,26.31,127.15,153.12,1130.96,UPI,completed,686.64,444.32
ORD0000172,EVT0004025,S000914,U00311,09-01-2026 20:20,09-01-2026,Delhi,mobile,organic_search,P009,Nivea Lipstick,Beauty,Makeup,2,2,5075,0.03,152.25,134.23,886.09,5943.07,Wallet,completed,3220.05,2723.02
ORD0000173,EVT0004042,S000930,U00849,09-01-2026 21:25,09-01-2026,Hyderabad,mobile,direct,P185,Samsung Galaxy S21 64GB Blue,Electronics,Smartphone,1,1,34209,0.05,1710.45,0,5849.74,38348.29,Debit Card,completed,24784.05,13564.24
ORD0000174,EVT0004048,S000898,U00769,09-01-2026 22:18,09-01-2026,Kolkata,desktop,direct,P119,Lakme Moisturizer,Beauty,Skincare,3,5,3907,0.08,312.56,66.38,647,4307.82,UPI,completed,2872.79,1435.03
ORD0000175,EVT0004073,S000946,U00417,10-01-2026 08:57,10-01-2026,Kolkata,mobile,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,1,1,1859,0,0,92.4,334.62,2286.02,UPI,completed,1313.54,972.48
ORD0000176,EVT0004087,S000943,U00846,10-01-2026 11:09,10-01-2026,Pune,desktop,organic_search,P029,Adidas Running Shoes Size 8,Sports,Shoes,2,3,4862,0,0,118.4,875.16,5855.56,Wallet,completed,2610.88,3244.68
ORD0000177,EVT0004134,S000994,U00499,10-01-2026 15:01,10-01-2026,Pune,tablet,organic_search,P060,Boat Bluetooth Headphones,Electronics,Headphones,1,1,4117,0,0,78.34,741.06,4936.4,UPI,completed,2126.11,2810.29
ORD0000178,EVT0004150,S000967,U00181,10-01-2026 16:16,10-01-2026,Pune,mobile,organic_search,P006,UrbanCo Lamp,Home,Decor,1,1,2790,0.05,139.5,90.21,477.09,3217.8,Debit Card,completed,2050.92,1166.88
ORD0000179,EVT0004187,S000970,U00873,10-01-2026 17:53,10-01-2026,Hyderabad,mobile,referral,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,1,1,7598,0,0,56.9,1367.64,9022.54,Wallet,completed,3876.67,5145.87
ORD0000180,EVT0004211,S000983,U00799,10-01-2026 19:14,10-01-2026,Ahmedabad,desktop,paid_ads,P003,Nivea Shampoo,Beauty,Haircare,2,2,2060,0.15,309,63.31,315.18,2129.49,Credit Card,completed,1452.45,677.04
ORD0000181,EVT0004232,S000966,U00164,10-01-2026 20:13,10-01-2026,Hyderabad,mobile,direct,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,2,2,3580,0.05,179,49.94,612.18,4063.12,Net Banking,completed,2824.44,1238.68
ORD0000182,EVT0004237,S000950,U00580,10-01-2026 20:20,10-01-2026,Mumbai,mobile,email,P016,UrbanCo Cookware Set,Home,Kitchen,3,3,63273,0.1,6327.3,0,10250.23,67195.93,UPI,completed,38109.45,29086.48
ORD0000183,EVT0004303,S000977,U00284,10-01-2026 21:59,10-01-2026,Pune,desktop,organic_search,P156,HP Victus 32GB RAM 1TB SSD,Electronics,Laptop,2,2,119991,0.07,8399.37,0,20086.49,131678.12,Wallet,completed,91526.67,40151.45
ORD0000184,EVT0004315,S000953,U00231,10-01-2026 22:13,10-01-2026,Ahmedabad,mobile,paid_ads,P150,Adidas Track Pants,Sports,Activewear,2,2,8741,0.1,874.1,68.92,1416.04,9351.86,UPI,completed,6249.23,3102.63
ORD0000185,EVT0004326,S000982,U00644,10-01-2026 22:40,10-01-2026,Bengaluru,desktop,direct,P036,Nivea Hair Oil,Beauty,Haircare,2,2,2736,0.03,82.08,106.48,477.71,3238.11,COD,completed,2000.18,1237.93
ORD0000186,EVT0004345,S001050,U00820,11-01-2026 10:09,11-01-2026,Bengaluru,desktop,organic_search,P169,Nike Sneakers Size 10,Sports,Shoes,1,1,1381,0.05,69.05,88.58,236.15,1636.68,UPI,completed,927.59,709.09
ORD0000187,EVT0004354,S001001,U00768,11-01-2026 10:55,11-01-2026,Ahmedabad,mobile,organic_search,P183,Nike Sneakers Size 9,Sports,Shoes,3,3,16329,0.08,1306.32,68.81,2704.08,17795.57,Net Banking,completed,9604.02,8191.55
ORD0000188,EVT0004356,S001005,U00204,11-01-2026 10:57,11-01-2026,Pune,desktop,direct,P063,UrbanCo Metal Chair Large,Home,Furniture,3,3,19325,0.06,1159.5,47.76,3269.79,21483.05,UPI,completed,12944.24,8538.81
ORD0000189,EVT0004396,S001022,U00083,11-01-2026 12:55,11-01-2026,Kolkata,desktop,organic_search,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,2,2,3693,0.05,184.65,113.63,631.5,4253.48,Credit Card,completed,2677.83,1575.65
ORD0000190,EVT0004432,S001049,U00529,11-01-2026 15:04,11-01-2026,Chennai,mobile,organic_search,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,2,2,7456,0.05,372.8,62.14,1274.98,8420.32,Wallet,completed,3875.89,4544.43
ORD0000191,EVT0004436,S001057,U00263,11-01-2026 15:10,11-01-2026,Pune,tablet,organic_search,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,2,3,1862,0,0,127.65,335.16,2324.81,Wallet,completed,1090.01,1234.8
ORD0000192,EVT0004483,S001021,U00176,11-01-2026 17:32,11-01-2026,Pune,desktop,paid_ads,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,2,2,2177,0.05,108.85,74.7,372.27,2515.12,Net Banking,completed,1390.44,1124.68
ORD0000193,EVT0004494,S001002,U00124,11-01-2026 17:41,11-01-2026,Mumbai,desktop,organic_search,P041,H&M Green Cotton Jacket,Clothing,Jackets,2,2,9594,0.03,287.82,129.42,1675.11,11110.71,Credit Card,completed,5826.45,5284.26
ORD0000194,EVT0004500,S001061,U00668,11-01-2026 17:45,11-01-2026,Hyderabad,desktop,paid_ads,P082,H&M Green Denim Jacket,Clothing,Jackets,1,1,3964,0.05,198.2,135.01,677.84,4578.65,Debit Card,completed,3119.07,1459.58
ORD0000195,EVT0004519,S001024,U00852,11-01-2026 18:35,11-01-2026,Chennai,desktop,direct,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,3,3,10097,0.03,302.91,49.58,1762.94,11606.61,UPI,completed,5353.35,6253.26
ORD0000196,EVT0004547,S001037,U00395,11-01-2026 19:36,11-01-2026,Mumbai,desktop,direct,P067,Boat Wireless Earbuds,Electronics,Headphones,2,2,78560,0.07,5499.2,0,13150.94,86211.74,Credit Card,completed,41561.89,44649.85
ORD0000197,EVT0004583,S001040,U00174,11-01-2026 21:59,11-01-2026,Bengaluru,mobile,social,P200,H&M Blue Denim Shirt,Clothing,Shirts,2,2,7855,0,0,116.48,1413.9,9385.38,Credit Card,completed,4927.93,4457.45
ORD0000198,EVT0004606,S001060,U00614,11-01-2026 22:49,11-01-2026,Pune,desktop,organic_search,P078,Zara Red Polyester Jeans,Clothing,Jeans,2,2,6807,0.05,340.35,71.14,1164,7701.79,UPI,completed,4353.92,3347.87
ORD0000199,EVT0004618,S001042,U00016,11-01-2026 23:00,11-01-2026,Pune,tablet,direct,P182,Zara Blue Cotton Shirt,Clothing,Shirts,3,4,7140,0.03,214.2,76.85,1246.64,8249.29,UPI,completed,4426.7,3822.59
ORD0000200,EVT0004619,S001026,U00675,11-01-2026 23:01,11-01-2026,Hyderabad,desktop,direct,P145,UrbanCo Metal Dining Table Medium,Home,Furniture,1,1,26201,0.02,524.02,0,4621.86,30298.84,UPI,completed,20743.97,9554.87
ORD0000201,EVT0004649,S001092,U00450,12-01-2026 13:14,12-01-2026,Bengaluru,desktop,email,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,1,1,20198,0.1,2019.8,0,3272.08,21450.28,Credit Card,completed,10278.57,11171.71
ORD0000202,EVT0004668,S001062,U00761,12-01-2026 14:21,12-01-2026,Bengaluru,mobile,organic_search,P003,Nivea Shampoo,Beauty,Haircare,3,3,3315,0.06,198.9,65.2,560.9,3742.2,Wallet,completed,2308.17,1434.03
ORD0000203,EVT0004682,S001089,U00308,12-01-2026 14:47,12-01-2026,Kolkata,mobile,direct,P025,Lakme Foundation,Beauty,Makeup,2,3,1112,0.03,33.36,70.73,194.16,1343.53,UPI,completed,668.93,674.6
ORD0000204,EVT0004745,S001068,U00231,12-01-2026 20:09,12-01-2026,Pune,mobile,referral,P066,Puma Running Shoes Size 7,Sports,Shoes,1,1,6273,0.03,188.19,58.94,1095.27,7239.02,Debit Card,completed,3212.25,4026.77
ORD0000205,EVT0004766,S001091,U00871,12-01-2026 22:04,12-01-2026,Ahmedabad,mobile,paid_ads,P007,Lakme Hair Oil,Beauty,Haircare,2,2,2423,0.1,242.3,76.59,392.53,2649.82,COD,completed,1598,1051.82
ORD0000206,EVT0004829,S001123,U00501,13-01-2026 16:14,13-01-2026,Kolkata,mobile,paid_ads,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,3,3,3413,0.18,614.34,77.84,503.76,3380.26,UPI,completed,2081.75,1298.51
ORD0000207,EVT0004835,S001101,U00338,13-01-2026 16:54,13-01-2026,Kolkata,mobile,organic_search,P150,Adidas Track Pants,Sports,Activewear,2,2,5332,0.05,266.6,69.52,911.77,6046.69,Net Banking,completed,4051.86,1994.83
ORD0000208,EVT0004924,S001168,U00761,14-01-2026 09:34,14-01-2026,Chennai,mobile,email,P046,Nike Running Shoes Size 8,Sports,Shoes,2,2,9699,0.05,484.95,130.31,1658.53,11002.89,UPI,completed,6153.02,4849.87
ORD0000209,EVT0004931,S001160,U00434,14-01-2026 10:24,14-01-2026,Delhi,mobile,organic_search,P061,H&M Black Polyester Shirt,Clothing,Shirts,3,4,6627,0.03,198.81,60.61,1157.07,7645.87,Net Banking,completed,4794.71,2851.16
ORD0000210,EVT0004937,S001158,U00482,14-01-2026 11:04,14-01-2026,Kolkata,mobile,paid_ads,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,1,1,724,0.05,36.2,62.18,123.8,873.78,UPI,completed,442.66,431.12
ORD0000211,EVT0004955,S001150,U00777,14-01-2026 12:31,14-01-2026,Delhi,mobile,organic_search,P064,Zara White Denim Shirt,Clothing,Shirts,3,4,8112,0.03,243.36,44.07,1416.36,9329.07,UPI,completed,5445.11,3883.96
ORD0000212,EVT0004959,S001145,U00549,14-01-2026 12:37,14-01-2026,Kolkata,mobile,organic_search,P006,UrbanCo Lamp,Home,Decor,1,1,2790,0,0,96.62,502.2,3388.82,Net Banking,completed,2050.92,1337.9
ORD0000213,EVT0004979,S001149,U00435,14-01-2026 15:00,14-01-2026,Hyderabad,tablet,organic_search,P055,Sony Wireless Earbuds,Electronics,Headphones,2,2,24404,0.05,1220.2,0,4173.08,27356.88,Credit Card,completed,13062.75,14294.13
ORD0000214,EVT0004989,S001148,U00692,14-01-2026 15:08,14-01-2026,Chennai,mobile,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,3,3,3866,0.03,115.98,41.43,675,4466.45,Credit Card,completed,2688.22,1778.23
ORD0000215,EVT0004991,S001147,U00673,14-01-2026 15:09,14-01-2026,Bengaluru,tablet,organic_search,P150,Adidas Track Pants,Sports,Activewear,2,2,7443,0,0,98.03,1339.74,8880.77,Wallet,completed,5049.03,3831.74
ORD0000216,EVT0004999,S001174,U00368,14-01-2026 15:44,14-01-2026,Ahmedabad,mobile,direct,P062,H&M Green Polyester Jacket,Clothing,Jackets,1,1,6565,0,0,81.21,1181.7,7827.91,UPI,completed,5196.88,2631.03
