order_item_id,order_id,product_id,product_name,category,subcategory,brand,quantity,unit_price,total_price
OI00000253,ORD0000124,P113,HP Pavilion 32GB RAM 1TB SSD,Electronics,Laptop,HP,1,58935.0,58935.0
OI00000254,ORD0000125,P081,Adidas Dumbbells,Sports,Equipment,Adidas,1,5112.0,5112.0
OI00000255,ORD0000125,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00000256,ORD0000126,P059,H&M Black Denim T-Shirt,Clothing,T-Shirts,H&M,1,1070.0,1070.0
OI00000257,ORD0000127,P137,H&M Red Denim T-Shirt,Clothing,T-Shirts,H&M,2,1174.0,2348.0
OI00000258,ORD0000127,P193,H&M Red Cotton Jeans,Clothing,Jeans,H&M,1,1646.0,1646.0
OI00000259,ORD0000128,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,1,6353.0,6353.0
OI00000260,ORD0000128,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,1,7253.0,7253.0
OI00000261,ORD0000128,P015,Nike Dumbbells,Sports,Equipment,Nike,1,4660.0,4660.0
OI00000262,ORD0000129,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,2,877.0,1754.0
OI00000263,ORD0000129,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000264,ORD0000130,P008,Sony Bluetooth Headphones,Electronics,Headphones,Sony,1,2561.0,2561.0
OI00000265,ORD0000131,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,H&M,1,370.0,370.0
OI00000266,ORD0000132,P142,UrbanCo Plastic Sofa Medium,Home,Furniture,UrbanCo,1,10982.0,10982.0
OI00000267,ORD0000133,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000268,ORD0000134,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000269,ORD0000134,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000270,ORD0000135,P010,Samsung Phone Case,Electronics,Accessories,Samsung,1,1711.0,1711.0
OI00000271,ORD0000135,P060,Boat Bluetooth Headphones,Electronics,Headphones,Boat,1,4117.0,4117.0
OI00000272,ORD0000135,P138,Apple Plus 11 256GB Green,Electronics,Smartphone,Apple,1,69730.0,69730.0
OI00000273,ORD0000136,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000274,ORD0000136,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000275,ORD0000137,P086,Boat Power Bank,Electronics,Accessories,Boat,1,732.0,732.0
OI00000276,ORD0000137,P052,Apple Air 8GB RAM 1TB SSD,Electronics,Laptop,Apple,1,40493.0,40493.0
OI00000277,ORD0000137,P089,Apple Macbook Air 16GB RAM 256GB SSD,Electronics,Laptop,Apple,1,88750.0,88750.0
OI00000278,ORD0000138,P015,Nike Dumbbells,Sports,Equipment,Nike,1,4660.0,4660.0
OI00000279,ORD0000139,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000280,ORD0000139,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000281,ORD0000140,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,1,1397.0,1397.0
OI00000282,ORD0000141,P166,H&M Black Cotton Jacket,Clothing,Jackets,H&M,1,4254.0,4254.0
OI00000283,ORD0000142,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,1,7047.0,7047.0
OI00000284,ORD0000142,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,1,1414.0,1414.0
OI00000285,ORD0000142,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,1,5689.0,5689.0
OI00000286,ORD0000143,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000287,ORD0000143,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000288,ORD0000143,P012,Nivea Foundation,Beauty,Makeup,Nivea,2,2237.0,4474.0
OI00000289,ORD0000144,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000290,ORD0000145,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,1,6353.0,6353.0
OI00000291,ORD0000145,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,1,2606.0,2606.0
OI00000292,ORD0000145,P117,Nike Running Shoes Size 10,Sports,Shoes,Nike,1,5153.0,5153.0
OI00000293,ORD0000146,P025,Lakme Foundation,Beauty,Makeup,Lakme,2,462.0,924.0
OI00000294,ORD0000146,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000295,ORD0000146,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000296,ORD0000147,P052,Apple Air 8GB RAM 1TB SSD,Electronics,Laptop,Apple,1,40493.0,40493.0
OI00000297,ORD0000148,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000298,ORD0000148,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000299,ORD0000148,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000300,ORD0000149,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000301,ORD0000149,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00000302,ORD0000149,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000303,ORD0000150,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000304,ORD0000150,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000305,ORD0000151,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000306,ORD0000151,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000307,ORD0000151,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000308,ORD0000152,P009,Nivea Lipstick,Beauty,Makeup,Nivea,2,2838.0,5676.0
OI00000309,ORD0000152,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000310,ORD0000153,P001,Samsung Charger,Electronics,Accessories,Samsung,1,1356.0,1356.0
OI00000311,ORD0000153,P079,Boat Charger,Electronics,Accessories,Boat,1,379.0,379.0
OI00000312,ORD0000154,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000313,ORD0000154,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000314,ORD0000155,P189,H&M Red Polyester Shirt,Clothing,Shirts,H&M,1,2483.0,2483.0
OI00000315,ORD0000155,P035,Zara Red Denim Shirt,Clothing,Shirts,Zara,1,2759.0,2759.0
OI00000316,ORD0000156,P143,OnePlus G1 256GB Red,Electronics,Smartphone,OnePlus,1,15113.0,15113.0
OI00000317,ORD0000157,P029,Adidas Running Shoes Size 8,Sports,Shoes,Adidas,1,2068.0,2068.0
OI00000318,ORD0000158,P079,Boat Charger,Electronics,Accessories,Boat,1,379.0,379.0
OI00000319,ORD0000159,P148,Adidas Sneakers Size 7,Sports,Shoes,Adidas,1,3461.0,3461.0
OI00000320,ORD0000159,P031,Puma Sneakers Size 7,Sports,Shoes,Puma,1,7055.0,7055.0
OI00000321,ORD0000159,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,1,2606.0,2606.0
OI00000322,ORD0000160,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,1,5133.0,5133.0
OI00000323,ORD0000160,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,1,24543.0,24543.0
OI00000324,ORD0000161,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,1,349.0,349.0
OI00000325,ORD0000162,P097,Zara Blue Polyester Jacket,Clothing,Jackets,Zara,1,5366.0,5366.0
OI00000326,ORD0000162,P110,H&M White Polyester Shirt,Clothing,Shirts,H&M,1,1438.0,1438.0
OI00000327,ORD0000162,P103,Zara Red Cotton Jacket,Clothing,Jackets,Zara,1,2086.0,2086.0
OI00000328,ORD0000163,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00000329,ORD0000163,P099,UrbanCo Wooden Dining Table Medium,Home,Furniture,UrbanCo,1,15212.0,15212.0
OI00000330,ORD0000163,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,1,8363.0,8363.0
OI00000331,ORD0000164,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,1,1277.0,1277.0
OI00000332,ORD0000164,P137,H&M Red Denim T-Shirt,Clothing,T-Shirts,H&M,1,1174.0,1174.0
OI00000333,ORD0000165,P043,JBL Bluetooth Headphones,Electronics,Headphones,JBL,1,1296.0,1296.0
OI00000334,ORD0000165,P098,HP Air 32GB RAM 512GB SSD,Electronics,Laptop,HP,1,75632.0,75632.0
OI00000335,ORD0000166,P183,Nike Sneakers Size 9,Sports,Shoes,Nike,1,1083.0,1083.0
OI00000336,ORD0000166,P020,Puma Yoga Mat,Sports,Equipment,Puma,1,12458.0,12458.0
OI00000337,ORD0000166,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00000338,ORD0000167,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000339,ORD0000167,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000340,ORD0000168,P005,Nivea Face Wash,Beauty,Skincare,Nivea,2,1130.0,2260.0
OI00000341,ORD0000168,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000342,ORD0000168,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000343,ORD0000169,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000344,ORD0000170,P002,Nike Yoga Mat,Sports,Equipment,Nike,1,4345.0,4345.0
OI00000345,ORD0000171,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000346,ORD0000172,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00000347,ORD0000172,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000348,ORD0000173,P185,Samsung Galaxy S21 64GB Blue,Electronics,Smartphone,Samsung,1,34209.0,34209.0
OI00000349,ORD0000174,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,3,1751.0,5253.0
OI00000350,ORD0000174,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000351,ORD0000174,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000352,ORD0000175,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000353,ORD0000176,P029,Adidas Running Shoes Size 8,Sports,Shoes,Adidas,1,2068.0,2068.0
OI00000354,ORD0000176,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,2,1397.0,2794.0
OI00000355,ORD0000177,P060,Boat Bluetooth Headphones,Electronics,Headphones,Boat,1,4117.0,4117.0
OI00000356,ORD0000178,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00000357,ORD0000179,P033,UrbanCo Plastic Dining Table Small,Home,Furniture,UrbanCo,1,7598.0,7598.0
OI00000358,ORD0000180,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000359,ORD0000180,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000360,ORD0000181,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,1,349.0,349.0
OI00000361,ORD0000181,P162,Zara Black Denim Jeans,Clothing,Jeans,Zara,1,3231.0,3231.0
OI00000362,ORD0000182,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,1,8363.0,8363.0
OI00000363,ORD0000182,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,1,29504.0,29504.0
OI00000364,ORD0000182,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,1,25406.0,25406.0
OI00000365,ORD0000183,P156,HP Victus 32GB RAM 1TB SSD,Electronics,Laptop,HP,1,80692.0,80692.0
OI00000366,ORD0000183,P135,HP Book Air 16GB RAM 512GB SSD,Electronics,Laptop,HP,1,39299.0,39299.0
OI00000367,ORD0000184,P150,Adidas Track Pants,Sports,Activewear,Adidas,1,2331.0,2331.0
OI00000368,ORD0000184,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00000369,ORD0000185,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000370,ORD0000185,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000371,ORD0000186,P169,Nike Sneakers Size 10,Sports,Shoes,Nike,1,1381.0,1381.0
OI00000372,ORD0000187,P183,Nike Sneakers Size 9,Sports,Shoes,Nike,1,1083.0,1083.0
OI00000373,ORD0000187,P068,Puma Sports T-Shirt,Sports,Activewear,Puma,1,648.0,648.0
OI00000374,ORD0000187,P053,Puma Dumbbells,Sports,Equipment,Puma,1,14598.0,14598.0
OI00000375,ORD0000188,P063,UrbanCo Metal Chair Large,Home,Furniture,UrbanCo,1,4232.0,4232.0
OI00000376,ORD0000188,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00000377,ORD0000188,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,1,12303.0,12303.0
OI00000378,ORD0000189,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,H&M,1,934.0,934.0
OI00000379,ORD0000189,P035,Zara Red Denim Shirt,Clothing,Shirts,Zara,1,2759.0,2759.0
OI00000380,ORD0000190,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,1,914.0,914.0
OI00000381,ORD0000190,P120,Zara Black Polyester Jacket,Clothing,Jackets,Zara,1,6542.0,6542.0
OI00000382,ORD0000191,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,1,914.0,914.0
OI00000383,ORD0000191,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,2,474.0,948.0
OI00000384,ORD0000192,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00000385,ORD0000192,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,H&M,1,1453.0,1453.0
OI00000386,ORD0000193,P041,H&M Green Cotton Jacket,Clothing,Jackets,H&M,1,7336.0,7336.0
OI00000387,ORD0000193,P192,Zara Black Cotton Jacket,Clothing,Jackets,Zara,1,2258.0,2258.0
OI00000388,ORD0000194,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,1,3964.0,3964.0
OI00000389,ORD0000195,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,1,1446.0,1446.0
OI00000390,ORD0000195,P120,Zara Black Polyester Jacket,Clothing,Jackets,Zara,1,6542.0,6542.0
OI00000391,ORD0000195,P172,H&M Green Polyester Shirt,Clothing,Shirts,H&M,1,2109.0,2109.0
OI00000392,ORD0000196,P067,Boat Wireless Earbuds,Electronics,Headphones,Boat,1,2941.0,2941.0
OI00000393,ORD0000196,P013,OnePlus 13 256GB Black,Electronics,Smartphone,OnePlus,1,75619.0,75619.0
OI00000394,ORD0000197,P200,H&M Blue Denim Shirt,Clothing,Shirts,H&M,1,519.0,519.0
OI00000395,ORD0000197,P041,H&M Green Cotton Jacket,Clothing,Jackets,H&M,1,7336.0,7336.0
OI00000396,ORD0000198,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,1,2265.0,2265.0
OI00000397,ORD0000198,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,1,4542.0,4542.0
OI00000398,ORD0000199,P182,Zara Blue Cotton Shirt,Clothing,Shirts,Zara,2,1991.0,3982.0
OI00000399,ORD0000199,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,1,4201.0,4201.0
OI00000400,ORD0000199,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,1,474.0,474.0
OI00000401,ORD0000200,P145,UrbanCo Metal Dining Table Medium,Home,Furniture,UrbanCo,1,26201.0,26201.0
OI00000402,ORD0000201,P104,OnePlus Galaxy S21 128GB Black,Electronics,Smartphone,OnePlus,1,20198.0,20198.0
OI00000403,ORD0000202,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000404,ORD0000202,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000405,ORD0000202,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000406,ORD0000203,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000407,ORD0000203,P034,Lakme Lipstick,Beauty,Makeup,Lakme,2,325.0,650.0
OI00000408,ORD0000204,P066,Puma Running Shoes Size 7,Sports,Shoes,Puma,1,6273.0,6273.0
OI00000409,ORD0000205,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000410,ORD0000205,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000411,ORD0000206,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,H&M,1,370.0,370.0
OI00000412,ORD0000206,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,H&M,1,934.0,934.0
OI00000413,ORD0000206,P172,H&M Green Polyester Shirt,Clothing,Shirts,H&M,1,2109.0,2109.0
OI00000414,ORD0000207,P150,Adidas Track Pants,Sports,Activewear,Adidas,1,2331.0,2331.0
OI00000415,ORD0000207,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00000416,ORD0000208,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,1,5354.0,5354.0
OI00000417,ORD0000208,P002,Nike Yoga Mat,Sports,Equipment,Nike,1,4345.0,4345.0
OI00000418,ORD0000209,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,2,1694.0,3388.0
OI00000419,ORD0000209,P200,H&M Blue Denim Shirt,Clothing,Shirts,H&M,1,519.0,519.0
OI00000420,ORD0000209,P190,Zara Green Cotton Jacket,Clothing,Jackets,Zara,1,2207.0,2207.0
OI00000421,ORD0000210,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00000422,ORD0000211,P064,Zara White Denim Shirt,Clothing,Shirts,Zara,1,2244.0,2244.0
OI00000423,ORD0000211,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,1,4542.0,4542.0
OI00000424,ORD0000211,P073,Zara Black Denim Shirt,Clothing,Shirts,Zara,2,663.0,1326.0
OI00000425,ORD0000212,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00000426,ORD0000213,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,1,3070.0,3070.0
OI00000427,ORD0000213,P131,Samsung Galaxy S21 64GB Red,Electronics,Smartphone,Samsung,1,21334.0,21334.0
OI00000428,ORD0000214,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000429,ORD0000214,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000430,ORD0000214,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000431,ORD0000215,P150,Adidas Track Pants,Sports,Activewear,Adidas,1,2331.0,2331.0
OI00000432,ORD0000215,P081,Adidas Dumbbells,Sports,Equipment,Adidas,1,5112.0,5112.0
OI00000433,ORD0000216,P062,H&M Green Polyester Jacket,Clothing,Jackets,H&M,1,6565.0,6565.0
OI00000434,ORD0000217,P117,Nike Running Shoes Size 10,Sports,Shoes,Nike,1,5153.0,5153.0
OI00000435,ORD0000218,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000436,ORD0000218,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000437,ORD0000219,P150,Adidas Track Pants,Sports,Activewear,Adidas,1,2331.0,2331.0
OI00000438,ORD0000219,P029,Adidas Running Shoes Size 8,Sports,Shoes,Adidas,1,2068.0,2068.0
OI00000439,ORD0000219,P039,Puma Track Pants,Sports,Activewear,Puma,1,1372.0,1372.0
OI00000440,ORD0000220,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000441,ORD0000220,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00000442,ORD0000221,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000443,ORD0000221,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00000444,ORD0000222,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000445,ORD0000222,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000446,ORD0000223,P042,Dell ion 32GB RAM 512GB SSD,Electronics,Laptop,Dell,1,44211.0,44211.0
OI00000447,ORD0000224,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000448,ORD0000224,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00000449,ORD0000225,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00000450,ORD0000225,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000451,ORD0000225,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00000452,ORD0000226,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,1,3070.0,3070.0
OI00000453,ORD0000227,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,1,4766.0,4766.0
OI00000454,ORD0000227,P066,Puma Running Shoes Size 7,Sports,Shoes,Puma,1,6273.0,6273.0
OI00000455,ORD0000227,P029,Adidas Running Shoes Size 8,Sports,Shoes,Adidas,1,2068.0,2068.0
OI00000456,ORD0000228,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,1,349.0,349.0
OI00000457,ORD0000228,P170,H&M Green Cotton Shirt,Clothing,Shirts,H&M,1,761.0,761.0
OI00000458,ORD0000229,P127,UrbanCo Metal Chair Medium,Home,Furniture,UrbanCo,1,21994.0,21994.0
OI00000459,ORD0000230,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,1,1414.0,1414.0
OI00000460,ORD0000230,P066,Puma Running Shoes Size 7,Sports,Shoes,Puma,2,6273.0,12546.0
OI00000461,ORD0000230,P183,Nike Sneakers Size 9,Sports,Shoes,Nike,1,1083.0,1083.0
OI00000462,ORD0000231,P083,OnePlus 3 128GB White,Electronics,Smartphone,OnePlus,1,63280.0,63280.0
OI00000463,ORD0000232,P166,H&M Black Cotton Jacket,Clothing,Jackets,H&M,1,4254.0,4254.0
OI00000464,ORD0000233,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,1,11898.0,11898.0
OI00000465,ORD0000234,P009,Nivea Lipstick,Beauty,Makeup,Nivea,2,2838.0,5676.0
OI00000466,ORD0000234,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00000467,ORD0000234,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00000468,ORD0000235,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00000469,ORD0000236,P149,Zara Blue Denim Jacket,Clothing,Jackets,Zara,1,7491.0,7491.0
OI00000470,ORD0000237,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,1,2898.0,2898.0
OI00000471,ORD0000238,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,1,11898.0,11898.0
OI00000472,ORD0000239,P080,Boat Phone Case,Electronics,Accessories,Boat,1,1006.0,1006.0
OI00000473,ORD0000240,P117,Nike Running Shoes Size 10,Sports,Shoes,Nike,1,5153.0,5153.0
OI00000474,ORD0000240,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,1,5354.0,5354.0
OI00000475,ORD0000241,P040,Samsung Power Bank,Electronics,Accessories,Samsung,1,2575.0,2575.0
OI00000476,ORD0000241,P147,Apple 21 256GB Green,Electronics,Smartphone,Apple,1,33658.0,33658.0
OI00000477,ORD0000242,P099,UrbanCo Wooden Dining Table Medium,Home,Furniture,UrbanCo,1,15212.0,15212.0
OI00000478,ORD0000243,P079,Boat Charger,Electronics,Accessories,Boat,1,379.0,379.0
OI00000479,ORD0000244,P146,H&M Blue Polyester Shirt,Clothing,Shirts,H&M,1,2713.0,2713.0
OI00000480,ORD0000244,P129,H&M Black Denim Jacket,Clothing,Jackets,H&M,1,4451.0,4451.0
OI00000481,ORD0000244,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00000482,ORD0000245,P081,Adidas Dumbbells,Sports,Equipment,Adidas,1,5112.0,5112.0
OI00000483,ORD0000246,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00000484,ORD0000246,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,1,3983.0,3983.0
OI00000485,ORD0000247,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00000486,ORD0000248,P100,Zara Green Cotton Shirt,Clothing,Shirts,Zara,1,2505.0,2505.0
OI00000487,ORD0000248,P097,Zara Blue Polyester Jacket,Clothing,Jackets,Zara,1,5366.0,5366.0
OI00000488,ORD0000248,P125,Zara Blue Denim Jeans,Clothing,Jeans,Zara,1,2480.0,2480.0
OI00000489,ORD0000249,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,H&M,1,934.0,934.0
OI00000490,ORD0000249,P195,H&M Green Denim Jeans,Clothing,Jeans,H&M,1,1812.0,1812.0
OI00000491,ORD0000250,P163,Zara White Polyester Shirt,Clothing,Shirts,Zara,1,636.0,636.0
OI00000492,ORD0000250,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,1,2943.0,2943.0
OI00000493,ORD0000251,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,1,2606.0,2606.0
OI00000494,ORD0000252,P031,Puma Sneakers Size 7,Sports,Shoes,Puma,1,7055.0,7055.0
OI00000495,ORD0000252,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00000496,ORD0000253,P159,Puma Sneakers Size 10,Sports,Shoes,Puma,1,4766.0,4766.0
OI00000497,ORD0000253,P002,Nike Yoga Mat,Sports,Equipment,Nike,1,4345.0,4345.0
OI00000498,ORD0000253,P081,Adidas Dumbbells,Sports,Equipment,Adidas,1,5112.0,5112.0
OI00000499,ORD0000254,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00000500,ORD0000254,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,1,5354.0,5354.0
OI00000501,ORD0000254,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00000502,ORD0000255,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00000503,ORD0000255,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00000504,ORD0000256,P014,Nike Track Pants,Sports,Activewear,Nike,1,1075.0,1075.0
OI00000505,ORD0000256,P169,Nike Sneakers Size 10,Sports,Shoes,Nike,1,1381.0,1381.0
OI00000506,ORD0000257,P002,Nike Yoga Mat,Sports,Equipment,Nike,1,4345.0,4345.0
